,approx_payout_date,body_length,channels,delivery_method,event_created,event_end,event_published,event_start,fb_published,gts,has_analytics,has_header,has_logo,name_length,num_order,num_payouts,object_id,org_facebook,org_twitter,sale_duration,sale_duration2,show_map,user_age,user_created,user_type,venue_latitude,venue_longitude
2170,1343977200,363,0,1.0,1337377827,1343545200,1337378209.0,1343527200,0,390.78,0,0.20206093189964158,0,11,19,25,3576169,0.0,0.0,71.0,71,0,678,1278750211,1,32.7153292,-117.1572551
2171,1350255600,1486,5,0.0,1337850452,1349823600,1337851621.0,1349802000,0,405.52,0,0.0,1,7,2,4,3608194,13.0,14.0,138.0,138,1,394,1303803061,1,53.4025957,-2.9781936
2172,1340269200,2679,5,0.0,1339472849,1339837200,1339474295.0,1339819200,1,46.16,0,0.20206093189964158,1,12,2,0,3608924,0.0,0.0,4.0,4,1,55,1334665422,3,35.871127,-78.716151
2173,1352143800,1676,5,0.0,1346774634,1351708200,1346776846.0,1351701000,0,11460.64,0,0.0,1,50,71,3,3644496,0.0,0.0,57.0,57,1,580,1296680841,3,42.6677049,-71.1225705
2174,1339930800,668,5,0.0,1339480411,1339498800,1339480805.0,1339491600,0,211.99,0,0.20206093189964158,1,15,1,0,3717614,0.0,0.0,1.0,1,1,0,1339480410,1,0.0,0.0
2175,1349996400,12021,5,1.0,1339710211,1349564400,1341332750.0,1349539200,0,1647.0,0,0.0,1,26,23,28,3739288,0.0,0.0,95.0,114,1,1173,1238340031,3,39.7101457,-105.0849687
2176,1343131200,2645,6,1.0,1339711366,1342699200,1339711935.0,1342699200,0,17699.43,0,0.0,1,43,162,40,3739390,12.0,13.0,35.0,35,1,518,1294943726,4,53.413704,-1.4998836
2177,1345856400,3421,9,1.0,1339711643,1345424400,1339712224.0,1345395600,0,1713.49,0,1.0,1,73,15,0,3739414,0.0,0.0,66.0,66,1,0,1339711642,3,44.2820829,-79.6087179
2178,1380832200,1046,8,1.0,1339714670,1380400200,1339716986.0,1380387600,0,174.18,1,0.20206093189964158,1,36,2,5,3739720,13.0,14.0,471.0,471,1,1,1339601941,3,51.4569951,-1.0288281
2179,1352856600,8728,8,1.0,1340219245,1352424600,1341940934.0,1352388600,0,9205.0,0,0.0,1,79,8,2,3772278,0.0,0.0,121.0,141,1,627,1286041078,3,45.5188997,-122.6778209
2180,1375484400,169,6,1.0,1371575571,1375052400,1371575932.0,1375041600,0,597.73,0,0.0,1,31,7,47,3772460,17.0,0.0,40.0,40,0,972,1287612092,3,0.0,0.0
2181,1342742400,2461,11,0.0,1340221519,1342310400,1340223178.0,1342303200,0,270.0,0,0.20206093189964158,1,60,8,0,3772650,16.0,16.0,24.0,24,1,114,1330360141,3,29.7493741,-95.4565532
2182,1342400700,953,0,1.0,1340729571,1341968700,1340734121.0,1341968400,0,1368.73,0,0.0,1,43,18,0,3805034,0.0,0.0,14.0,14,0,101,1331990541,3,44.00648,-79.450396
2183,1342720800,7269,10,1.0,1340730464,1342288800,1340731165.0,1342278000,0,1196.55,0,0.20206093189964158,0,19,58,72,3805176,14.0,0.0,18.0,18,1,872,1265400831,3,38.8577013,-86.4970981
2184,1347649200,1264,8,1.0,1340823421,1347217200,1340825573.0,1347069600,0,14160.0,0,0.20206093189964158,1,31,48,6,3805470,0.0,0.0,72.0,72,1,570,1291609875,4,33.6734414,-116.3079583
2185,1343187000,4813,8,0.0,1340733418,1342755000,1340782970.0,1342749600,0,710.31,0,1.0,0,28,28,3,3805632,12.0,6.0,22.0,23,1,28,1338342761,3,37.7768566,-122.41012979999999
2186,1348597800,5360,5,0.0,1341740326,1348165800,1341740729.0,1348156800,0,457.42,0,0.0,1,60,3,2,3870344,13.0,11.0,74.0,74,1,258,1319492422,4,-27.3756094,153.0764925
2187,1348264800,9524,6,1.0,1342132834,1347832800,1342133727.0,1347818400,1,31.35,0,0.0,1,165,4,0,3903240,17.0,0.0,66.0,66,1,365,1310592900,4,32.718618,-117.224572
2188,1347996600,5180,11,1.0,1342139826,1347564600,1342147451.0,1347548400,0,21989.85,1,1.0,1,37,93,1,3903490,0.0,0.0,63.0,63,1,80,1335224455,3,-37.84978,144.97866199999999
2189,1348131600,367,5,0.0,1342136787,1347699600,1342136983.0,1347681600,0,24.2,0,1.0,0,46,1,270,3903542,18.0,11.0,64.0,64,1,722,1279755119,3,37.8079546,-122.2728201
2190,1353099600,1976,8,0.0,1342542519,1352667600,1342544686.0,1352656800,0,503.13,0,0.20206093189964158,1,51,9,2,3927408,0.0,0.0,117.0,117,1,0,1342542518,1,51.2184554,-1.5481698
2191,1347336000,1758,8,3.0,1342624980,1346904000,1343417296.0,1346893200,1,102.47,1,0.20206093189964158,1,56,1,71,3934744,8.0,8.0,40.0,49,1,865,1267886890,4,40.7300345,-74.0082198
2192,1346040000,5325,8,1.0,1342637328,1345608000,1342637488.0,1345600800,0,324.13,0,0.0,1,65,12,14,3936656,16.0,11.0,34.0,34,1,264,1319812541,4,37.562878,-122.2766543
2193,1348207200,385,5,3.0,1343135608,1347775200,1344385945.0,1347764400,0,330.92,0,0.20206093189964158,1,74,13,0,3968932,0.0,12.0,39.0,53,1,372,1311031513,4,29.7166987,-95.4182114
2194,1354406400,2737,5,1.0,1343134418,1353974400,1343134886.0,1353952800,0,583.15,0,0.0,1,47,10,8,3969052,0.0,12.0,125.0,125,1,2029,1167818587,3,51.5015709,0.0055315
2195,1350612000,4737,11,0.0,1343134689,1350180000,1343134995.0,1350165600,0,1080.78,0,0.0,1,34,35,2,3969074,0.0,0.0,81.0,81,0,854,1269362082,4,39.3163552,-76.7487633
2196,1350604800,6158,11,0.0,1343135502,1350172800,1343150863.0,1350059400,0,3864.12,0,0.0,1,30,28,1,3969148,0.0,0.0,80.0,80,1,153,1329912265,3,53.7642039,-1.7971305
2197,1344049200,1495,8,0.0,1343522365,1343617200,1343524469.0,1343610000,0,1656.75,0,0.0,1,39,67,2,4001350,0.0,0.0,1.0,1,1,775,1276554118,4,34.0747226,-118.2879701
2198,1345194000,1661,5,0.0,1343524143,1344762000,1343524528.0,1344744000,1,0.0,0,0.0,1,44,0,0,4001412,0.0,0.0,14.0,14,1,834,1271464128,3,30.267445,-97.745332
2199,1346209200,1020,11,0.0,1343936328,1345777200,1343938411.0,1345770000,0,575.0,0,0.20206093189964158,1,71,8,0,4034774,0.0,0.0,21.0,21,0,0,1343936326,1,37.8039485,-122.2701951
2200,1347082200,726,5,0.0,1344025113,1346650200,1344025656.0,1346641200,0,5027.24,0,0.20206093189964158,1,43,185,0,4042144,0.0,0.0,30.0,30,1,0,1344025112,3,49.2621946,-123.0704076
2201,1352336400,4816,11,0.0,1344384469,1351900800,1346171393.0,1351879200,0,417.19,0,0.20206093189964158,1,53,5,0,4066970,0.0,0.0,66.0,87,1,0,1344384468,1,39.748939,-86.395519
2202,1345935600,0,0,0.0,1345164346,1345503600,1345164602.0,1345233600,0,0.0,0,0.20206093189964158,0,5,0,0,4139376,0.0,0.0,1.0,1,1,0,1345164344,1,0.0,0.0
2203,1352075400,1056,0,1.0,1345548694,1351639800,1345555009.0,1351625400,0,504.35,0,0.20206093189964158,1,30,6,2,4165344,20.0,9.0,70.0,70,1,118,1335359719,3,52.6319014,-1.1347473
2204,1346374800,196,11,0.0,1345552305,1345942800,1345553810.0,1345914000,0,5665.92,0,0.20206093189964158,0,15,21,0,4165636,0.0,0.0,4.0,4,1,0,1345547381,1,32.9908665,-96.8386468
2205,1350851400,735,8,0.0,1345553145,1350419400,1345553417.0,1350405000,0,411.07,0,0.0,1,23,4,1,4165664,50.0,0.0,56.0,56,1,1155,1245757610,4,51.2350079,1.3988168
2206,1347649200,8818,8,1.0,1345553840,1347217200,1345558253.0,1347127200,1,3503.39,0,0.0,1,48,48,0,4165780,0.0,0.0,18.0,18,1,0,1345553838,3,-12.4628198,130.8417694
2207,1349465400,1966,5,0.0,1345974562,1349033400,1345974780.0,1346517000,0,738.08,0,0.20206093189964158,0,22,3,0,4201162,0.0,0.0,6.0,6,1,0,1345974561,1,30.038297,-95.500968
2208,1347494400,5268,8,0.0,1346769575,1347062400,1346769742.0,1346780400,0,430.0,0,0.0,1,95,4,4,4263600,0.0,0.0,0.0,0,1,160,1332947591,1,40.503883,-74.263559
2209,1350079200,7511,6,1.0,1346771990,1349647200,1346813917.0,1349622000,1,2524.1,0,0.0,1,43,56,0,4264016,0.0,0.0,33.0,33,1,0,1346771988,3,41.346853,-72.046977
2210,1347948000,254,6,0.0,1347148474,1347516000,1347148841.0,1347501600,0,33653.94,0,0.20206093189964158,0,14,19,0,4296730,0.0,0.0,4.0,4,1,1,1347040448,1,0.0,0.0
2211,1347595200,182,5,0.0,1347049629,1347163200,1347049836.0,1347141600,0,12500.0,0,0.20206093189964158,0,10,14,0,4296920,0.0,0.0,1.0,1,1,0,1347049628,3,0.0,0.0
2212,1350342000,1339,11,0.0,1347050331,1349910000,1347299795.0,1349881200,1,224.07,0,0.0,1,34,7,0,4297032,0.0,0.0,30.0,33,1,964,1263780368,4,42.9857366,-81.2505434
2213,1349884800,138,8,0.0,1347430875,1349452800,1347431297.0,1349447400,0,546.0,0,0.0,1,52,28,14,4329226,0.0,0.0,24.0,24,1,488,1305217129,3,35.1266947,-90.0163066
2214,1348884000,6500,6,0.0,1347435194,1348452000,1347785656.0,1348441200,0,10.0,0,0.0,1,17,1,0,4329414,0.0,0.0,7.0,11,1,624,1293598192,3,21.3331776,-157.8693196
2215,1351378800,4929,11,0.0,1347457508,1350946800,1347959678.0,1350162000,0,53.29,0,0.0,1,60,4,1,4331450,7.0,8.0,25.0,31,1,1071,1254922217,4,53.6894444,-2.3381601
2216,1351834200,580,5,0.0,1347489447,1351402200,1349137021.0,1351389600,1,230.0,0,0.20206093189964158,1,45,15,0,4336940,35.0,0.0,26.0,45,1,0,1347489446,1,35.163002,-89.8583903
2217,1358384400,7796,8,1.0,1347837313,1357952400,1347837726.0,1357833600,0,3762.5,0,1.0,1,53,2,0,4361886,51.0,11.0,116.0,116,1,32,1345088993,3,40.7374641,-74.0286085
2218,1350601200,1702,10,1.0,1347847170,1350169200,1347847672.0,1350144000,1,1981.11,0,0.20206093189964158,1,40,23,1,4362504,12.0,12.0,27.0,27,0,255,1325830816,3,-33.9009555,151.196551
2219,1350230400,3160,0,1.0,1347848584,1349798400,1347868332.0,1349794800,0,1281.5,1,0.0,1,29,3,0,4362608,0.0,0.0,22.0,23,1,880,1271813358,4,-34.9420147,138.6004269
2220,1350921600,4087,8,1.0,1348132490,1350489600,1348132662.0,1350485100,0,584.99,0,1.0,1,60,23,60,4394722,0.0,0.0,27.0,27,1,1080,1254818420,4,52.2463711,0.7201067999999999
2221,1352872800,3533,5,0.0,1348329016,1352440800,1351531179.0,1352430000,1,786.44,0,0.20206093189964158,1,37,8,0,4395050,38.0,9.0,10.0,47,1,2,1348136432,1,51.4789083,-0.1681247
2222,1351832400,716,0,0.0,1348140442,1351400400,1348141846.0,1351389600,1,10.0,0,0.20206093189964158,1,44,1,0,4395348,21.0,0.0,37.0,37,1,7,1347553389,1,28.3139153,-81.4677057
2223,1350878400,2337,8,0.0,1348141926,1350446400,1348143283.0,1350439200,1,350.0,0,0.0,1,60,10,2,4395444,12.0,12.0,26.0,26,1,35,1345172737,3,40.7436487,-73.9835158
2224,1349431200,22853,11,0.0,1348361127,1348999200,1348365141.0,1348981200,0,106.49,0,1.0,1,138,1,17,4413506,0.0,0.0,7.0,7,1,1142,1249679161,4,33.7680239,-84.384944
2225,1348992000,27,0,0.0,1348541651,1348560000,1348541860.0,1348556400,0,2.05,0,0.20206093189964158,0,11,1,0,4427822,15.0,0.0,1.0,1,1,201,1331139939,4,45.5086699,-73.5539925
2226,1354602600,1407,6,0.0,1348543251,1354170600,1351635148.0,1354159800,0,280.0,0,0.20206093189964158,0,42,21,6,4427934,44.0,9.0,29.0,65,0,0,1348543250,1,40.7138566,-73.961937
2227,1351886400,3477,8,0.0,1348842737,1351454400,1348843265.0,1351440000,0,211.99,0,0.0,1,26,1,3,4460094,0.0,0.0,30.0,30,1,395,1314761106,4,33.688014,-84.490829
2228,1359057600,769,4,0.0,1348857239,1358625600,1348862290.0,1358622000,0,310.0,0,0.0,1,43,22,18,4462614,10.0,11.0,113.0,113,1,562,1300284089,3,30.223376,-97.769243
2229,1350432000,3049,8,0.0,1349131807,1350000000,1349135870.0,1349969400,0,490.96,0,0.20206093189964158,1,77,1,0,4473460,0.0,0.0,10.0,10,1,11,1348202485,3,-33.8257163,151.2022661
2230,1352610000,728,5,0.0,1349197510,1352178000,1349198168.0,1352170800,0,177.1,0,1.0,1,47,26,26,4490142,0.0,0.0,34.0,34,1,637,1294155794,4,43.4483087,-79.7059377
2231,1355356800,3364,11,1.0,1349211080,1354924800,1351550779.0,1354849200,0,15037.37,0,0.0,1,18,101,1,4493046,0.0,0.0,38.0,65,1,98,1340754038,3,49.2805037,-123.1270864
2232,1354638600,942,8,1.0,1349211619,1354206600,1349212002.0,1354201200,0,3370.12,0,0.20206093189964158,1,40,27,66,4493126,12.0,16.0,58.0,58,1,817,1278646295,3,51.0485344,-114.0683855
2233,1349989200,0,0,0.0,1349541163,1349557200,1349541517.0,1349553600,0,26.0,0,0.20206093189964158,0,13,1,0,4493266,0.0,0.0,0.0,0,1,4,1349212348,1,0.0,0.0
2234,1351482300,4416,11,1.0,1349213194,1351050300,1349215159.0,1351043100,0,364.12,0,0.20206093189964158,1,74,12,9,4493428,23.0,10.0,21.0,21,1,443,1310913818,3,34.056142,-118.232959
2235,1360954800,1849,6,0.0,1349286229,1360522800,1349377815.0,1360386000,0,2632.5,0,0.0,0,28,14,12,4500878,0.0,0.0,127.0,128,0,896,1271894810,3,30.557752999999998,-98.114669
2236,1351292400,1404,11,0.0,1349291238,1350860400,1349367213.0,1350842400,0,19716.9,0,0.20206093189964158,1,17,653,1,4502126,21.0,9.0,17.0,18,1,827,1277840836,3,43.664636,-79.312867
2237,1351800000,6068,6,1.0,1349527640,1351368000,1349531780.0,1351357200,0,30.0,0,0.20206093189964158,1,39,3,1,4525668,13.0,0.0,21.0,21,1,445,1311080236,3,30.042018,-94.1515189
2238,1350255600,0,8,1.0,1349571644,1349823600,1349571951.0,1349726400,0,4472.58,0,0.20206093189964158,0,16,10,0,4528076,0.0,0.0,2.0,2,1,74,1343121270,4,16.4147165,120.6073574
2239,1351400400,2990,5,0.0,1349882847,1350968400,1349883197.0,1350954000,1,106.83,0,0.0,1,42,4,4,4559118,0.0,0.0,12.0,12,1,538,1303417567,3,49.2565296,-123.1201504
2240,1352959200,2537,6,1.0,1350046528,1352527200,1350330273.0,1352520000,0,35.98,0,0.20206093189964158,1,67,1,3,4577220,0.0,0.0,25.0,28,1,16,1348650016,3,48.9604269,9.130701
2241,1352849400,994,11,1.0,1350273274,1352417400,1350275438.0,1352397600,0,373.0,0,0.20206093189964158,1,36,6,0,4591534,12.0,0.0,25.0,25,1,105,1341146927,3,-31.752426,115.770962
2242,1354055400,920,5,1.0,1350430478,1353623400,1350432121.0,1353614400,0,4133.17,0,0.20206093189964158,0,26,24,0,4591542,0.0,0.0,37.0,37,1,433,1313026631,4,-35.3028344,149.1495518
2243,1352116800,1959,5,0.0,1350277330,1351681200,1350279795.0,1351648800,0,431.68,0,0.0,1,25,16,0,4591682,0.0,0.0,16.0,16,1,0,1350275475,1,-27.469832,153.028802
2244,1366261200,757,5,0.0,1350278028,1365829200,1350278392.0,1365818400,0,1067.68,0,0.20206093189964158,1,66,25,38,4591814,7.0,8.0,180.0,180,1,213,1331856454,1,33.846775,-112.137012
2245,1352065500,2606,8,0.0,1350283279,1351629900,1350284617.0,1351623600,0,48.17,1,0.20206093189964158,1,73,3,0,4592026,48.0,15.0,15.0,16,1,22,1348356090,1,53.0297157,-2.199451
2246,1351458000,1429,5,0.0,1350479312,1351026000,1350484425.0,1351020600,0,121.5,0,0.0,1,33,2,0,4615478,0.0,0.0,6.0,6,1,0,1350479310,1,51.5163925,-0.07781769999999999
2247,1354176000,2488,5,0.0,1351239798,1353744000,1351250971.0,1353722400,0,8115.38,0,0.0,1,17,241,1,4626366,0.0,0.0,28.0,28,0,169,1336639860,1,-32.0692661,115.8324713
2248,1369179000,14043,0,0.0,1359719670,1368747000,1361547967.0,1368723600,0,136.4,0,0.20206093189964158,1,48,14,0,4635264,40.0,15.0,83.0,104,1,116,1349697084,3,51.2680837,-1.0775337
2249,1354858200,4628,11,0.0,1350925741,1354426200,1351607116.0,1354413600,0,2545.0,0,0.0,0,31,40,58,4652723,16.0,13.0,32.0,40,1,772,1284231020,3,30.323946,-97.704763
2250,1355202000,1837,8,0.0,1350947450,1354770000,1350947921.0,1354759200,0,80.78,0,0.20206093189964158,1,37,6,21,4656707,16.0,16.0,44.0,44,1,777,1283835033,1,32.7095291,-117.1557289
2251,1353434400,3471,11,0.0,1351036048,1353002400,1351036115.0,1352998800,0,12.54,0,0.0,1,44,2,0,4667195,0.0,0.0,23.0,23,1,762,1285173279,4,38.58412,-121.499348
2252,1353445200,5434,8,1.0,1351603383,1353013200,1351606847.0,1353007800,0,245.0,0,0.0,1,38,11,13,4712731,0.0,0.0,16.0,16,1,2393,1144878311,3,36.8417913,-76.1348087
2253,1352275200,1557,13,0.0,1351696432,1351839600,1351696768.0,1351839300,0,187.25,0,1.0,1,43,4,9,4722551,14.0,9.0,1.0,1,1,15,1350428732,3,32.743238,-97.054659
2254,1355634000,6803,8,1.0,1352134521,1355202000,1352871313.0,1355191200,0,6180.0,0,0.0,1,53,124,1,4755461,8.0,15.0,27.0,35,1,174,1337137127,3,40.773587,-74.439733
2255,1353135600,1073,0,0.0,1352135154,1352703600,1352139892.0,1352682000,0,0.0,0,0.0,1,27,0,0,4755577,0.0,0.0,6.0,6,1,0,1352135152,1,39.2853685,-76.6444093
2256,1353727800,804,6,0.0,1352135472,1353295800,1352388153.0,1353285000,0,48.0,0,0.20206093189964158,0,54,3,0,4755641,0.0,0.0,10.0,13,1,87,1344627926,4,38.8017689,-77.0637778
2257,1354262400,0,5,0.0,1352155731,1353830400,1352352264.0,1353812400,0,75.84,0,0.20206093189964158,1,37,1,0,4759285,0.0,0.0,17.0,19,0,0,1352154385,1,32.879619,-97.3424735
2258,1366934400,1999,11,1.0,1352411991,1366502400,1352416872.0,1366387200,1,17625.03,1,1.0,1,45,410,7,4787965,8.0,9.0,162.0,162,1,878,1276540088,3,42.117938,-88.173982
2259,1355529600,1725,4,0.0,1352413342,1355097600,1352415624.0,1355086800,0,770.0,0,0.20206093189964158,1,44,11,12,4788207,13.0,14.0,31.0,31,1,14,1351176938,3,40.7240583,-73.9927107
2260,1354773600,810,8,1.0,1352413898,1354341600,1352497959.0,1354323600,0,385.0,0,0.0,1,36,10,4,4788287,0.0,0.0,21.0,22,1,247,1331060803,3,38.81732,-121.2923716
2261,1356393600,20,6,0.0,1352432537,1355961600,1352433208.0,1355950800,0,0.0,0,0.0,1,12,0,0,4790323,0.0,0.0,41.0,41,1,0,1352432034,1,51.557926,-0.19560249999999998
2262,1363824000,10414,8,3.0,1352680715,1363392000,1352680808.0,1363273200,0,4000.0,0,0.0,1,98,4,65,4804377,20.0,7.0,123.0,123,1,1002,1266076383,4,40.1369979,-75.1786789
2263,1368126000,604,6,1.0,1352747672,1367694000,1352747801.0,1357412400,0,306.14,0,0.0,1,45,1,176,4810131,0.0,0.0,54.0,54,1,347,1322779931,3,43.8837571,-79.4257295
2264,1353628800,1166,5,0.0,1352845375,1353196800,1352845770.0,1352926800,0,1636.56,0,0.20206093189964158,1,25,1,0,4821111,0.0,0.0,1.0,1,0,2,1352627266,1,0.0,0.0
2265,1356235200,3304,8,0.0,1353025729,1355803200,1353044507.0,1355797800,0,511.96,1,1.0,1,26,13,22,4840389,21.0,9.0,32.0,32,1,217,1334291360,3,-33.8804635,151.2003379
2266,1354055400,1447,8,0.0,1353250267,1353623400,1353251065.0,1353607200,0,4095.05,0,0.20206093189964158,1,32,4,0,4852689,0.0,0.0,4.0,4,1,0,1353250264,1,51.4528209,-2.5954876000000002
2267,1360904400,372,11,0.0,1353275781,1360472400,1353276214.0,1360461600,0,1185.38,0,0.20206093189964158,1,26,37,2,4854009,25.0,14.0,83.0,83,1,0,1353274568,3,43.501015,-116.406341
2268,1354863600,463,5,0.0,1353275187,1354431600,1353276336.0,1354419000,0,92.32,0,0.0,1,17,7,0,4854039,0.0,0.0,13.0,13,1,0,1353275185,1,28.025347,-82.4638064
2269,1355889600,2733,0,1.0,1353350916,1355457600,1353356230.0,1355454000,0,2445.0,1,0.0,1,49,43,6,4861129,15.0,15.0,24.0,24,0,293,1328037536,3,0.0,0.0
2270,1362513600,1096,0,1.0,1353410573,1362081600,1353420810.0,1362067200,0,1779.66,0,1.0,1,27,4,26,4866709,55.0,11.0,100.0,100,1,293,1328094440,3,53.7583041,-1.4791777
2271,1359248400,511,0,1.0,1354124363,1358816400,1354139099.0,1358539200,0,2752.2,0,0.0,1,16,21,0,4919563,0.0,0.0,51.0,51,1,41,1350575680,4,0.0,0.0
2272,1358488800,560,0,0.0,1354556711,1358056800,1354558015.0,1355328000,0,0.0,0,0.20206093189964158,1,15,0,0,4951794,0.0,0.0,9.0,9,1,0,1354555540,3,41.3463801,-82.07314
2273,1363581000,7303,4,0.0,1354555940,1363149000,1354555995.0,1363140000,1,195.84,0,0.0,1,48,2,79,4951848,20.0,16.0,99.0,99,1,772,1287844626,3,33.775113,-84.296468
2274,1358557200,2543,11,0.0,1354556039,1358125200,1354557212.0,1358013600,0,9618.79,0,0.0,0,30,16,277,4951868,0.0,16.0,40.0,40,1,784,1286788056,3,51.5349086,-0.12169329999999999
2275,1359334800,2737,8,0.0,1354559016,1358902800,1355242952.0,1358874000,0,1451.6,1,0.0,1,54,2,13,4952400,0.0,0.0,42.0,50,1,466,1314313719,3,37.3270382,-121.8892024
2276,1358141400,831,5,0.0,1355336914,1357709400,1355338555.0,1357702200,0,214.44,0,0.20206093189964158,1,12,7,17,5017194,49.0,14.0,27.0,27,1,250,1333747538,1,38.538223,-105.991647
2277,1363471200,33613,0,1.0,1355337702,1363039200,1355444439.0,1362686400,0,3760.0,0,0.0,1,28,6,26,5017320,0.0,0.0,84.0,85,1,1268,1245794138,4,0.0,0.0
2278,1356523200,524,5,0.0,1355337901,1356091200,1355338350.0,1356071400,0,32.64,0,1.0,1,61,1,112,5017358,13.0,13.0,8.0,8,1,1122,1258401586,3,36.1071424,-115.1736665
2279,1363824000,824,8,1.0,1355440073,1363392000,1355440221.0,1363276800,0,23200.0,1,0.0,1,63,21,52,5028066,0.0,0.0,91.0,91,1,1333,1240244535,4,37.5033663,-122.2139447
2280,1362052800,0,12,0.0,1355836232,1361620800,1355836363.0,1361595600,0,2116.25,0,0.20206093189964158,0,63,55,11,5050034,7.0,8.0,66.0,66,1,697,1295625564,1,0.0,0.0
2281,1358215200,4483,8,0.0,1355836806,1357783200,1355837442.0,1357758000,0,203.55,1,0.0,0,40,1,33,5050090,0.0,0.0,22.0,22,0,1056,1264596353,4,51.521174,-0.075595
2282,1360890000,388,0,0.0,1355842320,1360458000,1355842765.0,1360447200,0,92.32,0,0.20206093189964158,0,49,8,3,5050650,0.0,0.0,53.0,53,1,340,1326477983,4,34.1063989,-117.5931084
2283,1357466400,4098,5,1.0,1355854738,1357034400,1355855214.0,1357012800,1,4004.28,0,0.0,1,73,70,48,5052478,18.0,14.0,13.0,13,1,193,1339194962,3,37.8801364,-122.2955103
2284,1357480800,60369,8,1.0,1356283562,1357048800,1356284922.0,1357012800,0,172.76,0,0.0,1,47,1,1,5082262,16.0,15.0,8.0,8,1,492,1313805994,3,40.8220854,-73.9573909
2285,1356940800,576,0,0.0,1356305416,1356508800,1356305841.0,1356487200,0,0.0,0,0.20206093189964158,1,58,0,0,5082924,23.0,0.0,2.0,2,1,74,1349852722,1,50.912549,-2.2005775
2286,1357531200,1966,0,0.0,1356387549,1357099200,1356548812.0,1357081200,0,260.0,0,0.20206093189964158,1,68,13,0,5083430,19.0,0.0,6.0,8,1,815,1285945095,4,43.185722,-88.113354
2287,1362441600,2818,8,0.0,1357222955,1362009600,1357224866.0,1361988000,0,1546.72,0,0.0,1,29,12,0,5115460,8.0,9.0,55.0,55,0,406,1322149284,3,52.4841659,-0.9287774999999999
2288,1362553200,279,5,0.0,1357144286,1362121200,1359296059.0,1359709200,0,450.0,0,0.0,1,27,5,44,5116322,23.0,0.0,5.0,30,1,1393,1236797250,1,0.0,0.0
2289,1358452800,1613,11,0.0,1357243968,1358020800,1357244864.0,1358013600,0,22.09,0,0.0,1,62,1,41,5128804,15.0,6.0,9.0,9,1,463,1317232277,3,29.952719899999998,-90.070955
2290,1366950600,3862,12,0.0,1357524541,1366518600,1360022203.0,1366513200,0,3614.19,0,0.0,1,18,104,5,5148932,0.0,0.0,75.0,104,1,833,1285564155,3,34.100279,-118.327125
2291,1360110600,6776,0,1.0,1357630073,1359678600,1357678507.0,1359649800,0,1700.0,0,0.20206093189964158,1,26,20,0,5161344,0.0,0.0,23.0,24,1,144,1345102681,4,47.176596,-119.324332
2292,1361510100,9425,11,0.0,1357770355,1361078100,1357770543.0,1360978200,0,650.0,0,0.20206093189964158,1,26,13,0,5181530,0.0,0.0,37.0,37,1,130,1346518080,4,34.212311,-77.906441
2293,1364515200,407,11,0.0,1357770702,1364083200,1357771445.0,1364072400,0,391.68,0,0.0,1,12,3,12,5181584,16.0,0.0,73.0,73,1,958,1274976090,3,38.235149,-90.565068
2294,1360198800,141,0,1.0,1357867093,1359766800,1357867324.0,1359738000,0,580.34,0,0.20206093189964158,0,32,1,0,5194996,0.0,0.0,22.0,22,1,0,1357867092,1,51.5269622,-0.1637774
2295,1364256000,3604,11,1.0,1358146505,1363824000,1358146714.0,1363795200,0,7800.08,0,0.0,1,40,6,13,5213978,0.0,0.0,66.0,66,1,1143,1259309731,4,-37.8378597,144.9928438
2296,1363667400,959,8,0.0,1360795924,1363235400,1360797510.0,1363224600,0,67.75,0,0.20206093189964158,1,56,3,1,5214398,0.0,0.0,28.0,28,1,113,1351001010,3,51.3087501,-0.299883
2297,1363494600,1071,11,0.0,1358247093,1363062600,1358247183.0,1363051800,0,5879.26,0,0.0,0,62,88,309,5227200,0.0,16.0,55.0,55,1,827,1286788056,3,51.5349086,-0.12169329999999999
2298,1360897200,2061,8,0.0,1358374371,1360465200,1358374450.0,1360436400,0,126.48,0,0.0,1,26,1,54,5246664,17.0,15.0,24.0,24,1,466,1318094559,4,51.5362526,-0.08176259999999999
2299,1361502000,2062,8,0.0,1358374534,1361070000,1358374589.0,1361041200,0,252.86,0,0.0,1,26,2,55,5246694,17.0,15.0,31.0,31,1,466,1318094559,4,51.5362526,-0.08176259999999999
2300,1365674400,3360,5,0.0,1358378327,1365242400,1358826245.0,1365222600,1,156.3,0,0.0,1,16,3,0,5247242,11.0,0.0,74.0,79,1,0,1358378325,1,-28.030631,153.432751
2301,1364356800,902,8,0.0,1358379405,1363924800,1358379651.0,1363914000,0,230.43,0,0.0,1,43,21,2,5247408,0.0,0.0,64.0,64,1,632,1303769081,4,51.7525006,-1.2675277999999999
2302,1361246400,10219,6,0.0,1358484129,1360814400,1359376913.0,1360809000,0,263.51,1,0.0,1,49,9,3,5259998,15.0,15.0,16.0,27,1,79,1351656704,1,-36.11176,146.8510205
2303,1360990800,2214,6,3.0,1358714023,1360558800,1358714201.0,1360544400,0,109.48,0,0.0,1,25,3,12,5276360,21.0,0.0,21.0,21,0,870,1283571577,3,47.5992807,-122.3022178
2304,1363323600,1666,6,0.0,1358769765,1362895200,1358772465.0,1362884400,0,5083.61,0,0.0,1,29,80,0,5280016,0.0,0.0,47.0,47,1,0,1358769764,1,51.7635788,-0.3472066
